business_name,industry,address,city,state,zip,phone_number,website,google_rating,total_reviews,place_id,latitude,longitude,created_at
Residence Inn by Marriott Denver Southwest/Lakewood,hotels,"7050 W Hampden Ave, Lakewood, CO 80227, USA",Lakewood,CO,80227,(303) 985-7676,https://www.marriott.com/en-us/hotels/denrk-residence-inn-denver-southwest-lakewood/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,4.1,636,ChIJYVZUqy6Aa4cRwvyvxWf7vzE,39.6511158,-105.07320999999999,2026-02-12T13:52:06.971847+00:00
Sonesta Denver Downtown,hotels,"1450 Glenarm Pl, Denver, CO 80202, USA",Denver,CO,80202,(303) 573-1450,https://www.sonesta.com/sonesta-hotels-resorts/co/denver/sonesta-denver-downtown?utm_source=google&utm_medium=organic&utm_campaign=gmb,3.9,2596,ChIJDY-k_tN4bIcR3ge2r3tcsmc,39.742273,-104.991928,2026-02-12T13:52:00.587074+00:00
Spark by Hilton Denver East I 70,hotels,"4380 Peoria St, Denver, CO 80239, USA",Denver,CO,80239,(303) 375-1500,https://www.hilton.com/en/hotels/deneape-spark-denver-east-i-70/?SEO_id=GMB-AMER-PE-DENEAPE&y_source=1_MTA4NzUwMDQ1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.0,68,ChIJ1f8HhqV7bIcRltFTbU-t5G0,39.775491599999995,-104.8459398,2026-02-12T13:52:04.124328+00:00
Super 8 by Wyndham Denver Stapleton,hotels,"7201 E 36th Ave, Denver, CO 80207, USA",Denver,CO,80207,(303) 847-0168,https://www.wyndhamhotels.com/super-8/denver-colorado/super-8-denver-stapleton/overview?CID=LC:yytq4fvvehxh7se:11769&iata=00093796,2.9,1826,ChIJiy8Hkpd7bIcRqx0AvE3T5JE,39.7681439,-104.90498559999999,2026-02-12T13:52:00.563498+00:00
The Acoma House,hotels,"1114 Acoma St, Denver, CO 80204, USA",Denver,CO,80204,(720) 310-2828,http://www.theacomahouse.com/,5.0,1080,ChIJBUIjWNx_bIcR1oaKrvcnE1A,39.734245,-104.9884809,2026-02-12T13:52:07.028804+00:00
"The Slate Hotel Denver Downtown, Tapestry by Hilton",hotels,"1250 Welton St, Denver, CO 80204, USA",Denver,CO,80204,(303) 292-5000,https://www.hilton.com/en/hotels/denvrup-the-slate-hotel-denver-downtown/?SEO_id=GMB-AMER-UP-DENVRUP&y_source=1_Mjc3Mjg2MDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,687,ChIJH391Erx5bIcRYh2sCwbkgN4,39.7409074,-104.9947663,2026-02-12T13:52:04.194506+00:00
Tru by Hilton Denver Downtown Convention Center,hotels,"1501 Stout St, Denver, CO 80202, USA",Denver,CO,80202,(303) 753-1201,https://www.hilton.com/en/hotels/dencsru-tru-denver-downtown-convention-center/?SEO_id=GMB-AMER-RU-DENCSRU&y_source=1_MTQ1MTI1MTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.6,977,ChIJsSTs-NB4bIcRPXlxGo3Vv8Y,39.7453146,-104.9939776,2026-02-12T13:52:07.035856+00:00
Warwick Denver,hotels,"1776 Grant St, Denver, CO 80203, USA",Denver,CO,80203,(303) 861-2000,https://www.warwickhotels.com/warwick-denver?utm_source=google&utm_medium=local&utm_campaign=seo,3.9,3047,ChIJ6Z13hSl5bIcRuVo0v9esU9o,39.7444011,-104.9832629,2026-02-12T13:52:06.994785+00:00
WoodSpring Suites Littleton-South Denver,hotels,"5260 S Santa Fe Dr, Littleton, CO 80120, USA",Littleton,CO,80120,(720) 823-5051,https://www.woodspring.com/extended-stay-hotels/locations/colorado/littleton/woodspring-suites-littleton-south-denver?mc=llgoxxpx,3.8,258,ChIJ57vu1jCAbIcRojP4azI10eY,39.621088,-105.0149469,2026-02-12T13:52:04.166897+00:00
303 Manufacturing,manufacturing,"5580 Havana St Unit 1A, Denver, CO 80239, USA",Denver,CO,80239,(303) 968-0514,https://303mfg.com/,5.0,2,ChIJL6kBKat7bIcRM2uWi_2ltWI,39.797154899999995,-104.864661,2026-02-12T13:51:46.987149+00:00
"AAAA Specialties, Inc. - Custom Spring Manufacturing",manufacturing,"3030 Huron St, Denver, CO 80202, USA",Denver,CO,80202,(303) 296-1288,http://www.aaaaspecialties.com/,3.7,3,ChIJwRhIIeZ4bIcRazk7EiYRM-o,39.760597399999995,-104.99680339999999,2026-02-12T13:51:50.240201+00:00
"AMP Manufacturing, LLC.",manufacturing,"6535 York St #108, Denver, CO 80229, USA",Denver,CO,80229,(303) 500-5122,,5.0,1,ChIJrf0xbbF7bIcRXhF7tpE9exE,39.8149199,-104.9601287,2026-02-12T13:51:52.740808+00:00
AVA Manufacturing,manufacturing,"4220 Carson Street, Denver, CO 80239, USA",Denver,CO,80239,(720) 277-9764,https://www.avamanufacturing.com/,5.0,1,ChIJmblvOkx7bIcRNdyy6FOaC38,39.787290999999996,-104.9327452,2026-02-12T13:51:46.976257+00:00
Acme Manufacturing Company,manufacturing,"4661 Monaco St, Denver, CO 80216, USA",Denver,CO,80216,(800) 321-1115,http://www.acmemfgco.com/,3.0,26,ChIJ58qDRbZ7bIcR_-EjVMGCI8Y,39.7811727,-104.9133288,2026-02-12T13:51:46.965249+00:00
Alpine Precision Manufacturing,manufacturing,"6885 E 48th Ave, Denver, CO 80216, USA",Denver,CO,80216,(303) 463-5204,http://www.alpineprecisionmfg.com/,3.0,2,ChIJz9VYJct7bIcRcDVDmFftVng,39.7841045,-104.90763960000001,2026-02-12T13:51:50.296483+00:00
Aspen Electronics Manufacturing Inc.,manufacturing,"8975 Marshall Ct #100, Westminster, CO 80031, USA",Westminster,CO,80031,(303) 412-1216,http://aemtronics.com/,4.0,4,ChIJV4Js-xCJa4cRCbdqmznnqEQ,39.8591293,-105.0684229,2026-02-12T13:51:52.764406+00:00
Backer Rod Manufacturing Inc,manufacturing,"4244 Broadway, Denver, CO 80216, USA",Denver,CO,80216,(800) 595-2950,http://www.backerrod.com/,4.0,4,ChIJf5F2Qv54bIcRVJ7TvTgLUT4,39.774806999999996,-104.9874311,2026-02-12T13:51:47.114190+00:00
Bemox Manufacturing,manufacturing,"4725 Oakland St, Denver, CO 80239, USA",Denver,CO,80239,(720) 251-3206,http://www.bemoxmfg.com/,5.0,1,ChIJjw921kh7bIcRPkip9Avkv-o,39.7833371,-104.85109059999999,2026-02-12T13:51:47.099228+00:00
Berridge Manufacturing Distribution Center,manufacturing,"7505 E 41st Ave, Denver, CO 80216, USA",Denver,CO,80216,(303) 322-3703,https://www.berridge.com/service-areas/denver-co-metal-manufacturing-company/?utm_source=google&utm_medium=organic&utm_campaign=gbp,3.8,4,ChIJ5TrUYKR7bIcRTThEMf2l_k0,39.775993299999996,-104.90055819999999,2026-02-12T13:51:50.232567+00:00
BlackHawk Industrial - Denver,manufacturing,"6830 Broadway, Denver, CO 80221, USA",Denver,CO,80221,(855) 610-1001,https://www.bhid.com/,5.0,1,ChIJwfryOoB3bIcRQu18zgQQtNE,39.820698,-104.986429,2026-02-12T13:51:50.212862+00:00
Bratek Engineering & Manufacturing,manufacturing,"2020 S Osage St, Denver, CO 80223, USA",Denver,CO,80223,(303) 936-5165,https://bratekeng.com/,5.0,5,ChIJOwRvm75_bIcRyjUsUs-mwTo,39.6797957,-105.0050716,2026-02-12T13:51:50.224367+00:00
Bron Aerotech,manufacturing,"200 Rio Grande Blvd, Denver, CO 80223, USA",Denver,CO,80223,(800) 782-8807,https://bronaerotech.com/,4.2,11,ChIJmSGqlz5_bIcRmKGwNhE9buY,39.7193639,-105.00433509999999,2026-02-12T13:51:50.354447+00:00
Colorado Assembly Company,manufacturing,"4040 Holly St unit 1, Denver, CO 80216, USA",Denver,CO,80216,(303) 761-0364,https://www.coloradoassembly.com/,,,ChIJI5yCaXt7bIcRG9NqlyO6Rls,39.773348999999996,-104.9214555,2026-02-12T13:51:50.330778+00:00
Colorado Food Enterprises,manufacturing,"3645 Wazee St, Denver, CO 80216, USA",Denver,CO,80216,(720) 722-7855,https://coloradofoodenterprises.com/,3.8,5,ChIJcSDgYwN3bIcRkJomYqlymVI,39.7713009,-104.9749128,2026-02-12T13:51:52.731013+00:00
Colorado Machining and Manufacturing,manufacturing,"250 E E 54th Ave # E, Denver, CO 80216, USA",Denver,CO,80216,(720) 339-6789,,1.0,1,ChIJo_2i1VF5bIcRwlgjvCZ76nk,39.7942748,-104.9839087,2026-02-12T13:51:50.322775+00:00
"Colorado Mold Supply, Inc.",manufacturing,"527 Kalamath St, Denver, CO 80204, USA",Denver,CO,80204,(800) 861-1169,,5.0,2,ChIJF5riWzp_bIcRWmiVRuXw-QY,39.7247438,-105.0006312,2026-02-12T13:51:52.824796+00:00
Coolerado Manufacturing Facility,manufacturing,"4430 Glencoe St #4510, Denver, CO 80216, USA",Denver,CO,80216,(303) 375-0878,http://www.coolerado.com/,5.0,1,ChIJsRt1x897bIcRwxisPq3C618,39.7783715,-104.9253548,2026-02-12T13:51:47.045117+00:00
Davis Manufacturing Company,manufacturing,"5000 Independence St, Wheat Ridge, CO 80033, USA",Wheat Ridge,CO,80033,(303) 762-0550,https://davis-manufacturing.com/,3.8,4,ChIJV997HB-Ha4cRkUDnizVB_u0,39.7875738,-105.1037254,2026-02-12T13:51:47.052632+00:00
Dawn Food Products,manufacturing,"4500 Lipan St, Denver, CO 80211, USA",Denver,CO,80211,(303) 455-3296,http://www.dawnfoods.com/,3.2,71,ChIJi8C_6Fh4bIcROY40UJ6mFHQ,39.778638,-105.001278,2026-02-12T13:51:50.338665+00:00
ESS Metron Inc,manufacturing,"1505 W 3rd Ave, Denver, CO 80223, USA",Denver,CO,80223,(303) 592-1903,http://www.essmetron.com/,3.1,12,ChIJ--48Hjl_bIcRQDZe8Hw1DBs,39.7220084,-105.0057525,2026-02-12T13:51:52.802020+00:00
Elevation Labs Colorado,manufacturing,"4880 Havana St Suite 500, Denver, CO 80239, USA",Denver,CO,80239,(303) 708-0536,http://www.elevationlabs.com/,3.9,7,ChIJo0ZleQWAbIcR4pp0R1PKdQE,39.7847734,-104.86479899999999,2026-02-12T13:51:50.371119+00:00
"English Manufacturing, Inc.",manufacturing,"601 E 64th Ave, Denver, CO 80229, USA",Denver,CO,80229,(800) 651-2711,,,,ChIJqfhc6_XnmoARueETUzrWPr4,39.8139958,-104.9813021,2026-02-12T13:51:50.313321+00:00
Fulton-Denver Co,manufacturing,"3500 Wynkoop St, Denver, CO 80216, USA",Denver,CO,80216,(303) 294-9292,,4.2,6,ChIJMbeuzAR5bIcRTh5H1A8bZi8,39.7697314,-104.9776461,2026-02-12T13:51:47.091561+00:00
Gates Corporation,manufacturing,"1144 15th St #1400, Denver, CO 80202, USA",Denver,CO,80202,(303) 744-1911,https://www.gates.com/,3.0,9,ChIJqSbeG6V5bIcR7yrMqw8bTRc,39.747116,-104.9976119,2026-02-12T13:51:52.874087+00:00
Heabler Metal Products,manufacturing,"148 Vallejo St, Denver, CO 80223, USA",Denver,CO,80223,(303) 778-6517,http://heablermetal.com/,5.0,20,ChIJfciVO0F_bIcRNEIThhxtlns,39.7188781,-105.0129622,2026-02-12T13:51:52.866374+00:00
Hercules Industries,manufacturing,"1310 W Evans Ave, Denver, CO 80223, USA",Denver,CO,80223,(303) 937-1000,http://www.herculesindustries.com/,4.1,85,ChIJS-Ir0r5_bIcR5l8vxE1tc30,39.6775722,-105.0035934,2026-02-12T13:51:50.304423+00:00
Innovations Manufacturing,manufacturing,"4555 Grape St #6441, Denver, CO 80216, USA",Denver,CO,80216,(303) 321-0945,http://www.im-inc.com/,3.3,7,ChIJJTPGWs57bIcRFDL2V9lrsSo,39.7798339,-104.92497999999999,2026-02-12T13:51:47.037320+00:00
LOOPY cncpt•dsgn•mfg,manufacturing,"747 Santa Fe Dr, Denver, CO 80204, USA",Denver,CO,80204,(720) 272-8255,http://loopydsgns.com/,5.0,2,ChIJWcE_rFx5bIcRL8fZd2Ehy8U,39.7281707,-104.99890049999999,2026-02-12T13:51:52.756164+00:00
LTM Plastics,manufacturing,"1100 W 45th Ave, Denver, CO 80211, USA",Denver,CO,80211,(303) 592-9548,http://www.ltmplastics.com/,3.7,6,ChIJr9q_Ieh5bIcRky6R4Qb1qNE,39.778245,-105.0008628,2026-02-12T13:51:50.276311+00:00
Laird Plastics - Denver,manufacturing,"10004 E 45th Ave, Denver, CO 80238, USA",Denver,CO,80238,(866) 292-9090,http://www.lairdplastics.com/,3.8,10,ChIJaXQWmlB4bIcR5SZWhyckqjU,39.7778503,-104.8714869,2026-02-12T13:51:52.749070+00:00
Lakewood Manufacturing Co,manufacturing,"3000 S Rooney Rd, Morrison, CO 80465, USA",Morrison,CO,80465,(303) 697-8167,http://frankpetersonlmc.com/,5.0,4,ChIJe-yx8vqCa4cRpqDn2qcrn8E,39.663177399999995,-105.18424979999999,2026-02-12T13:51:50.346560+00:00
Lane Manufacturing Inc,manufacturing,"8200 E Pacific Pl Suite 107, Denver, CO 80231, USA",Denver,CO,80231,(800) 777-2603,http://www.lane-mfg.com/,,,ChIJKdQZvIJ9bIcRiBB8ENLx6lw,39.6788775,-104.89330439999999,2026-02-12T13:51:52.793822+00:00
Majestic Metals by Fathom Manufacturing,manufacturing,"7770 Washington St, Denver, CO 80229, USA",Denver,CO,80229,(303) 288-6855,https://fathommfg.com/majestic-metals,3.3,12,ChIJaa9FNnJ3bIcRWCdEpbK2Ap4,39.836683799999996,-104.9769175,2026-02-12T13:51:50.380360+00:00
Manufacturer's Edge,manufacturing,"2650 E 40th Ave, Denver, CO 80205, USA",Denver,CO,80205,(888) 312-8997,https://www.manufacturersedge.com/contact-us/,5.0,1,ChIJoR3QksiFbIcRl1sByKdePrM,39.771665899999995,-104.95533089999999,2026-02-12T13:51:52.832213+00:00
Method Manufacturing CNC Machining,manufacturing,"2330 S Kalamath St B, Denver, CO 80223, USA",Denver,CO,80223,(720) 316-5579,https://method-manufacturing.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,5.0,11,ChIJ4-Eq9lx_bIcRwPMhPBoNvok,39.674156599999996,-105.0004204,2026-02-12T13:51:47.082579+00:00
Monarch Metal Manufacturing,manufacturing,"550 W 53rd Pl, Denver, CO 80216, USA",Denver,CO,80216,(303) 952-1560,http://monarchmetalmfg.com/,5.0,8,ChIJyywlBLcbcEARReSBVkM_mJ8,39.795162999999995,-104.993517,2026-02-12T13:51:46.996668+00:00
Nova Engineering,manufacturing,"1011 W 45th Ave, Denver, CO 80211, USA",Denver,CO,80211,(303) 670-1025,https://www.novaenginc.com/,5.0,5,ChIJF5l4l72Ea4cRFoE6Ob47V9g,39.7788146,-104.9997902,2026-02-12T13:51:47.028923+00:00
NuLine Manufacturing Inc.,manufacturing,"11333 E 55th Ave Unit C, Denver, CO 80239, USA",Denver,CO,80239,(303) 296-5057,http://nuline.com/,5.0,1,ChIJzyKMi9d6bIcR4yqJicDnRlI,39.7966404,-104.8565,2026-02-12T13:51:47.008599+00:00
PHM Brands,manufacturing,"730 17th St #600, Denver, CO 80202, USA",Denver,CO,80202,(844) 215-8546,http://phmbrands.com/,,,ChIJHapmDoV5bIcRawBKWXOtyK4,39.7465154,-104.99177809999999,2026-02-12T13:51:52.781254+00:00
PPG Industries Inc,manufacturing,"2650 W 3rd Ave #1, Denver, CO 80219, USA",Denver,CO,80219,(303) 934-1712,http://www.ppg.com/,1.0,1,ChIJx_3b2kR_bIcRwovXSDxKO4o,39.7204649,-105.0196007,2026-02-12T13:51:52.772812+00:00
Packaging Corporation of America,manufacturing,"13440 E 39th Ave, Denver, CO 80239, USA",Denver,CO,80239,(303) 373-1860,https://www.packagingcorp.com/contact,2.5,35,ChIJpzpc4LpkbIcREMuvY6qNFrM,39.770731999999995,-104.8327339,2026-02-12T13:51:50.255603+00:00
Peak Manufacturing and Fulfillment,manufacturing,"3213 S Platte River Dr, Englewood, CO 80110, USA",Englewood,CO,80110,(303) 783-7904,http://www.peak-fulfillment.com/,5.0,4,ChIJ95v0pd5_bIcRZpe2irmbzJk,39.6572327,-105.00588859999999,2026-02-12T13:51:47.137463+00:00
Precise Cast Prototypes & Engineering Inc,manufacturing,"7501 Dahlia St, Commerce City, CO 80022, USA",Commerce City,CO,80022,(303) 288-8221,https://precisecast.com/,5.0,3,ChIJWTlQka5wbIcR92FfxlAIAKg,39.8327203,-104.93207120000001,2026-02-12T13:51:52.883213+00:00
Precision Metal Manufacturing Inc,manufacturing,"11060 Irma Dr, Northglenn, CO 80233, USA",Northglenn,CO,80233,(303) 853-8424,http://precisionmetalmfg.com/,2.4,10,ChIJ7xKGMZl2bIcR2jTx7SH8Mi4,39.896597799999995,-104.9657234,2026-02-12T13:51:52.849821+00:00
Quick Steel Manufacturing Company,manufacturing,"5297 Vasquez Blvd, Denver, CO 80216, USA",Denver,CO,80216,(303) 297-1112,http://quicksteelmfg.com/,1.0,2,ChIJI5TcCId5bIcRZlNvjksh0oc,39.7932649,-104.9399959,2026-02-12T13:51:52.857469+00:00
"ROCKY INDUSTRIES, INC.",manufacturing,"1141 W Mississippi Ave, Denver, CO 80223, USA",Denver,CO,80223,(720) 606-4433,http://www.rockyind.com/,3.0,2,ChIJG2eS1cp7bIcRQIemTHveUhw,39.697018,-105.0010758,2026-02-12T13:51:52.841470+00:00
"RPC Manufacturing Solutions, LLC",manufacturing,"11811 Upham St #5, Broomfield, CO 80020, USA",Broomfield,CO,80020,(303) 417-1500,https://www.rpcmfg.com/,5.0,5,ChIJoaYo8HZ3bIcRO_oOUC-d8xs,39.911597199999996,-105.079529,2026-02-12T13:51:50.285754+00:00
Ready Foods,manufacturing,"2645 W 7th Ave, Denver, CO 80204, USA",Denver,CO,80204,,http://www.readyfoods.biz/,4.1,17,ChIJSfOHFU5_bIcRYtHLtXVIxYY,39.7277773,-105.0197417,2026-02-12T13:51:52.717361+00:00
Red Arrow Manufacturing,manufacturing,"1761 E 64th Ave, Denver, CO 80229, USA",Denver,CO,80229,(303) 375-0908,https://redarrowmfg.com/,,,ChIJbQNpjdx5bIcREKr7HrBecNM,39.813367299999996,-104.9664466,2026-02-12T13:51:50.247977+00:00
S Mfg,manufacturing,"11101 E 53rd Ave #D, Denver, CO 80239, USA",Denver,CO,80239,(303) 288-8233,http://www.smfg.co.com/,4.3,6,ChIJP3Gf-Ed6bIcRPQet8hDZCTc,39.7942962,-104.8592147,2026-02-12T13:51:47.124013+00:00
SANS | USA manufacturing,manufacturing,"2505 W 2nd Ave #2, Denver, CO 80219, USA",Denver,CO,80219,(303) 935-7491,http://www.sansusa.com/,5.0,1,ChIJ212RWER_bIcRBpOfBQW7jKg,39.720750699999996,-105.0176972,2026-02-12T13:51:47.071883+00:00
Spears Manufacturing,manufacturing,"4880 Florence St, Denver, CO 80238, USA",Denver,CO,80238,(303) 371-9430,https://www.spearsmfg.com/,2.7,6,ChIJb3GI-Bh7bIcRQLD2-LlPcxk,39.7861842,-104.8711917,2026-02-12T13:51:47.018038+00:00
Synergy Core Manufacturing,manufacturing,"4880 Ironton St H, Denver, CO 80239, USA",Denver,CO,80239,(303) 375-0350,http://www.synergycoremfg.com/,5.0,5,ChIJ15_kVyN7bIcRguIUXRGEvv8,39.785306,-104.862012,2026-02-12T13:51:47.106795+00:00
Televes USA LLC. Denver,manufacturing,"16596 E 2nd Ave, Aurora, CO 80011, USA",Aurora,CO,80011,(720) 379-3748,https://www.televes.com/us,5.0,1,ChIJ6W5ipHd-bIcRgO42A0Ft-OQ,39.718903399999995,-104.7955338,2026-02-12T13:51:52.809770+00:00
Titan Advanced Manufacturing Inc,manufacturing,"11795 E 45th Ave Suite 100, Denver, CO 80239, USA",Denver,CO,80239,(866) 583-4530,https://titan-advanced.com/,,,ChIJw6nPsfJ7bIcR6upX_zfCTI8,39.7780266,-104.852566,2026-02-12T13:51:52.816996+00:00
UFP Technologies,manufacturing,"707 Umatilla St, Denver, CO 80204, USA",Denver,CO,80204,(800) 372-3172,https://ufpt.com/,3.0,1,ChIJqTy0CEl_bIcRj9rBpMUiJOk,39.727945999999996,-105.0124326,2026-02-12T13:51:50.362335+00:00
Vella Manufacturing,manufacturing,"2665 S Santa Fe Dr # 5H, Denver, CO 80223, USA",Denver,CO,80223,(303) 762-6700,,4.3,3,ChIJqayPos9_bIcRGJEy7pWF-Lw,39.668700799999996,-104.99734889999999,2026-02-12T13:51:47.059943+00:00
덴버,manufacturing,"4880 Havana St, Denver, CO 80239, USA",Denver,CO,80239,,,5.0,1,ChIJ37QGMQB7bIcRDAll22TUIaw,39.783722,-104.8653836,2026-02-12T13:51:50.264583+00:00
1144 Fifteenth,office buildings,"1144 15th St, Denver, CO 80202, USA",Denver,CO,80202,(303) 572-1144,http://1144fifteenth.com/,4.2,14,ChIJWTdMU8V4bIcRn4-PyMYPgK8,39.7471683,-104.9974343,2026-02-12T13:52:28.471964+00:00
1670 Broadway,office buildings,"1670 Broadway, Denver, CO 80202, USA",Denver,CO,80202,(303) 832-1246,http://www.1670broadway.com/,4.4,48,ChIJYYjq49V4bIcRoD5_zbf8PGc,39.7428938,-104.9870941,2026-02-12T13:52:31.165130+00:00
1801 California Street,office buildings,"1801 California St, Denver, CO 80202, USA",Denver,CO,80202,(303) 813-6438,https://www.brookfieldproperties.com/en/our-properties/1801-california-street-29.html,5.0,2,ChIJSVw2e8h5bIcRYwci1K-S1jk,39.747448299999995,-104.98982649999999,2026-02-12T13:52:31.130965+00:00
Candy Factory Coworking Space Denver,office buildings,"1512 Curtis Street Suite 200, Denver, CO 80202, USA",Denver,CO,80202,(720) 961-8411,https://candyfactorycoworking.com/?utm_medium=GMB,4.9,56,ChIJbcWFdTR5bIcRg4xD8sCsROE,39.746357599999996,-104.9954506,2026-02-12T13:52:31.173593+00:00
Centennial Building,office buildings,"1313 Sherman St, Denver, CO 80203, USA",Denver,CO,80203,,https://www.colorado.gov/pacific/archives/contact-us-1,5.0,2,ChIJlyVuYNV-bIcRIJF6zFf5M7o,39.737083399999996,-104.9854812,2026-02-12T13:52:28.567000+00:00
Civic Center Plaza,office buildings,"1560 Broadway, Denver, CO 80202, USA",Denver,CO,80202,(303) 830-1224,https://www.civiccenterdenver.com/,4.2,235,ChIJl86ZmtV4bIcRUQYDj3Vj6Ww,39.7412091,-104.9865636,2026-02-12T13:52:28.503267+00:00
Creative Density Coworking,office buildings,"505 E 19th Ave, Denver, CO 80203, USA",Denver,CO,80203,(720) 295-1798,http://www.creativedensity.com/uptown,4.9,30,ChIJceAtzy15bIcRhCQ-b-xUwJk,39.7462932,-104.98076440000001,2026-02-12T13:52:28.538329+00:00
Denver City & County Building,office buildings,"1437 Bannock St, Denver, CO 80202, USA",Denver,CO,80202,,https://www.denvergov.org/,3.7,13,ChIJUeejWsR5bIcRkykrm1-gBa0,39.7392393,-104.99096109999999,2026-02-12T13:52:31.293824+00:00
Denver Energy Center,office buildings,"16th St Mall, Denver, CO 80202, USA",Denver,CO,80202,(303) 595-7025,https://denverenergycenter.info/toc.cfm,4.0,48,ChIJ94p3z9V4bIcRhedtG2wsXss,39.7425654,-104.98788599999999,2026-02-12T13:52:31.248522+00:00
Denver Office Space,office buildings,"190 E 9th Ave, Denver, CO 80203, USA",Denver,CO,80203,(303) 292-5608,https://shermanofficespace.com/,,,ChIJqyEd2td-bIcRxUxDe6YnNzg,39.7302007,-104.9852418,2026-02-12T13:52:28.515073+00:00
Denver Place,office buildings,"999 18th St, Denver, CO 80202, USA",Denver,CO,80202,(303) 243-3820,https://www.aptsatdenverplace.com/,4.3,332,ChIJq07tHdp4bIcRh1XXZpswFZw,39.7492622,-104.9914409,2026-02-12T13:52:31.149764+00:00
Denver Public Office Buildings,office buildings,"201 W Colfax Ave UNIT 904, Denver, CO 80202, USA",Denver,CO,80202,(720) 865-7500,,5.0,2,ChIJ02zXa9R4bIcRZDmEMyGC8PE,39.7403078,-104.9843305,2026-02-12T13:52:28.545252+00:00
Firmspace Denver,office buildings,"1401 Lawrence St #1600, Denver, CO 80202, USA",Denver,CO,80202,(720) 325-1191,https://firmspace.com/locations/denver,4.9,44,ChIJg9dk50J5bIcRpuUMvtKqfGg,39.747074,-104.9988453,2026-02-12T13:52:28.480154+00:00
Galleria Office Towers,office buildings,"720 CO-2, Denver, CO 80246, USA",Denver,CO,80246,(303) 691-6025,https://www.galleriaofficetowers.com/,4.4,49,ChIJaz4l-39-bIcRCHtCxko-hvY,39.7032432,-104.9400787,2026-02-12T13:52:31.232772+00:00
Granite Tower,office buildings,"1099 18th St, Denver, CO 80202, USA",Denver,CO,80202,(303) 592-2600,http://www.granitetowerdenver.com/?utm_source=extnet&utm_medium=yext,4.2,29,ChIJt5ELMtp4bIcRctOQ-yzqTIk,39.7497123,-104.9925057,2026-02-12T13:52:31.199680+00:00
Hogarth Office Space,office buildings,"1666 Lafayette St, Denver, CO 80218, USA",Denver,CO,80218,(720) 689-4275,https://www.hogarthdenver.com/available-commercial-space/logan-street/,5.0,20,ChIJhQXIx9J-bIcRLIenOyd15B4,39.742855299999995,-104.9705183,2026-02-12T13:52:31.191377+00:00
Hogarth Penn 1600 Furnished Office Spaces,office buildings,"1600 Pennsylvania St, Denver, CO 80203, USA",Denver,CO,80203,(720) 689-4275,http://www.hogarthdenver.com/,5.0,1,ChIJYxoyVU15bIcRDFILEJ2yHts,39.741875199999996,-104.9808023,2026-02-12T13:52:28.464466+00:00
Monroe Office Suites,office buildings,"3570 E 12th Ave #200, Denver, CO 80206, USA",Denver,CO,80206,(303) 355-2620,https://www.monroeofficesuites.com/,5.0,9,ChIJ0WR8N69-bIcRL2Zs9-jUCr8,39.7349684,-104.94526289999999,2026-02-12T13:52:31.141552+00:00
Office Evolution,office buildings,"355 S Teller St STE 200, Lakewood, CO 80226, USA",Lakewood,CO,80226,(720) 740-0948,https://www.officeevolution.com/locations/usa/colorado/lakewood/?utm_content=gmb&utm_term=oe-lakewood,4.7,114,ChIJo2MrFN-Aa4cRmePzyzv_oQ0,39.709890099999996,-105.0773377,2026-02-12T13:52:31.269966+00:00
"Office Evolution - Cherry Creek, CO",office buildings,"501 S Cherry St Ste 1100, Denver, CO 80246, USA",Denver,CO,80246,(720) 310-6654,https://www.officeevolution.com/locations/usa/colorado/cherry-creek/?utm_content=gmb&utm_term=oe-cherry-creek,4.8,108,ChIJHQ1uYpp-bIcRMMR3qNavPlQ,39.7069,-104.934414,2026-02-12T13:52:31.278022+00:00
"Office Evolution - Denver, CO",office buildings,"1580 Logan St Floor 6, Denver, CO 80203, USA",Denver,CO,80203,(303) 988-0550,https://www.officeevolution.com/locations/usa/colorado/denver/?utm_content=gmb&utm_term=oe-denver,4.9,90,ChIJ9TwcNdt4bIcR_nB5JJPTcKA,39.7414541,-104.9820575,2026-02-12T13:52:28.412554+00:00
Patrinely - Denver,office buildings,"675 15th St #1100, Denver, CO 80202, USA",Denver,CO,80202,,,3.7,15,ChIJeck4PdF4bIcROAUqkPmRFxI,39.7443003,-104.9930538,2026-02-12T13:52:31.182494+00:00
Regus - Denver - Denver Place,office buildings,"Denver Place, 999 18th St UNIT 3000, Denver, CO 80202, USA",Denver,CO,80202,(303) 534-6060,https://www.regus.com/en-us/united-states/colorado/denver/denver-place-1269?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,3.0,9,ChIJq07tHdp4bIcRDNTl-drnr8c,39.749204,-104.99159309999999,2026-02-12T13:52:28.509478+00:00
Republic Plaza,office buildings,"370 17th St, Denver, CO 80202, USA",Denver,CO,80202,(303) 586-1550,,4.3,57,ChIJB3YpYtZ4bIcRrKY-A__H8iA,39.743424399999995,-104.9886301,2026-02-12T13:52:28.491426+00:00
